game_num,runtime,num_players,discussion,name,agent,innocent,killer,killer,num_turns,banished,killed,escaped,num_killed,num_escaped,duplicate_search_rate,vote_rate_for_self,vote_rate_for_killer,witness_vote_rate_for_killer,non_witness_vote_rate_for_killer,
46,9.266628981,4,TRUE,Bryce,gpt3-curie,gpt3-curie,gpt3-curie,FALSE,3,TRUE,FALSE,FALSE,,,,0,1,,1,
46,9.266628981,4,TRUE,Regan,gpt3-curie,gpt3-curie,gpt3-curie,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
46,9.266628981,4,TRUE,Tim,gpt3-curie,gpt3-curie,gpt3-curie,TRUE,4,FALSE,,,2,0,,0,0,,0,
47,14.54921508,4,TRUE,Sally,gpt3-curie,gpt3-curie,gpt3-curie,FALSE,5,FALSE,TRUE,FALSE,,,0,0,0,,0,
47,14.54921508,4,TRUE,Lena,gpt3-curie,gpt3-curie,gpt3-curie,FALSE,3,FALSE,TRUE,FALSE,,,,,,,,
47,14.54921508,4,TRUE,Regan,gpt3-curie,gpt3-curie,gpt3-curie,FALSE,6,FALSE,TRUE,FALSE,,,,0,1,,1,
47,14.54921508,4,TRUE,Tim,gpt3-curie,gpt3-curie,gpt3-curie,TRUE,6,FALSE,,,3,0,,0,0,,0,
48,7.573251009,4,TRUE,Lena,gpt3-curie,gpt3-curie,gpt3-curie,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
48,7.573251009,4,TRUE,Tim,gpt3-curie,gpt3-curie,gpt3-curie,TRUE,6,FALSE,,,2,0,,0,0,,0,
48,7.573251009,4,TRUE,Sally,gpt3-curie,gpt3-curie,gpt3-curie,FALSE,1,TRUE,FALSE,FALSE,,,,1,0,,0,
48,7.573251009,4,TRUE,Bryce,gpt3-curie,gpt3-curie,gpt3-curie,FALSE,6,FALSE,TRUE,FALSE,,,0,0,0,,0,
49,10.31976986,4,TRUE,Sally,gpt3-curie,gpt3-curie,gpt3-curie,FALSE,8,FALSE,FALSE,TRUE,,,0.333333333,0,0,,0,
49,10.31976986,4,TRUE,Regan,gpt3-curie,gpt3-curie,gpt3-curie,TRUE,8,FALSE,,,1,1,,1,1,1,,
49,10.31976986,4,TRUE,Lena,gpt3-curie,gpt3-curie,gpt3-curie,FALSE,1,TRUE,FALSE,FALSE,,,,1,0,,0,
49,10.31976986,4,TRUE,Tim,gpt3-curie,gpt3-curie,gpt3-curie,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
50,12.65421295,4,TRUE,Bob,gpt3-curie,gpt3-curie,gpt3-curie,TRUE,6,TRUE,,,2,0,,1,1,1,,
50,12.65421295,4,TRUE,Regan,gpt3-curie,gpt3-curie,gpt3-curie,FALSE,6,FALSE,TRUE,FALSE,,,,1,0,,0,
50,12.65421295,4,TRUE,Bryce,gpt3-curie,gpt3-curie,gpt3-curie,FALSE,6,FALSE,FALSE,FALSE,,,,0.5,0.5,,0.5,
50,12.65421295,4,TRUE,Tim,gpt3-curie,gpt3-curie,gpt3-curie,FALSE,4,FALSE,TRUE,FALSE,,,0,,,,,
1,21.30700898,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,FALSE,FALSE,,,0,0,1,1,,
1,21.30700898,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
1,21.30700898,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,3,TRUE,,,1,0,,1,1,,1,
1,21.30700898,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,FALSE,FALSE,,,0,1,0,,0,
2,120.86357,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0.5,,,,,
2,120.86357,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,TRUE,FALSE,FALSE,,,0,0,1,,1,
2,120.86357,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,FALSE,TRUE,FALSE,,,0.4,0,0,,0,
2,120.86357,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,7,FALSE,,,2,0,,0,0,,0,
3,55.10740185,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,TRUE,FALSE,FALSE,,,,0,0,,0,
3,55.10740185,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,6,FALSE,,,2,0,,0,0,0,,
3,55.10740185,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,6,FALSE,TRUE,FALSE,,,0.25,0,0,,0,
3,55.10740185,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0,,,,,
4,83.50991893,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,TRUE,,,0,0,0,,0,
4,83.50991893,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,TRUE,FALSE,FALSE,,,0,1,0,,0,
4,83.50991893,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,4,FALSE,,,1,1,,0,0,0,,
4,83.50991893,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
5,103.5766988,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,2,TRUE,,,1,0,,0,0,0,,
5,103.5766988,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,,0,1,,1,
5,103.5766988,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0,0,1,,1,
5,103.5766988,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
6,79.45039368,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0.5,,,,,
6,79.45039368,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,5,FALSE,,,2,1,,0,0,0,,
6,79.45039368,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0,0,1,,1,
6,79.45039368,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,TRUE,,,0,,,,,
7,71.62296581,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,1,FALSE,FALSE,FALSE,,,0,0,1,,1,
7,71.62296581,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,1,TRUE,,,1,0,,0,0,0,,
7,71.62296581,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
7,71.62296581,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,1,FALSE,FALSE,FALSE,,,0,0,1,,1,
8,172.3011332,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,7,FALSE,,,1,1,,0,0,0,,
8,172.3011332,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,TRUE,FALSE,FALSE,,,0,0,0,,0,
8,172.3011332,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,FALSE,FALSE,TRUE,,,0.666666667,0,0,,0,
8,172.3011332,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
9,169.997678,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0,,,,,
9,169.997678,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,FALSE,,,,0,1,1,,
9,169.997678,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,FALSE,,,0,0,1,1,,
9,169.997678,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,4,TRUE,,,1,0,,0,0,,0,
10,74.19191217,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
10,74.19191217,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0.5,0,1,1,,
10,74.19191217,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0,0,1,1,,
10,74.19191217,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,2,TRUE,,,1,0,,0,0,,0,
11,264.3962131,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,8,FALSE,,,2,0,,0,0,0,,
11,264.3962131,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,8,FALSE,TRUE,FALSE,,,0,0,0,,0,
11,264.3962131,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,TRUE,FALSE,FALSE,,,0,0,0,,0,
11,264.3962131,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
12,237.1362398,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
12,237.1362398,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,TRUE,FALSE,FALSE,,,,1,0,,0,
12,237.1362398,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,9,FALSE,,,2,0,,0,0,,0,
12,237.1362398,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,9,FALSE,TRUE,FALSE,,,0.714285714,0,0,,0,
13,15.084234,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,,0,1,,1,
13,15.084234,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,2,TRUE,,,1,0,,0,0,0,,
13,15.084234,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0,0,1,,1,
13,15.084234,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
14,172.5239482,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,7,FALSE,,,2,0,,0,0,0,,
14,172.5239482,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,TRUE,FALSE,FALSE,,,0.333333333,0,0,,0,
14,172.5239482,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,FALSE,TRUE,FALSE,,,0.6,0,0,,0,
14,172.5239482,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,,,,,,
15,76.40804601,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,3,TRUE,,,1,0,,0,0,,0,
15,76.40804601,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,FALSE,FALSE,,,0,0,1,1,,
15,76.40804601,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
15,76.40804601,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,FALSE,FALSE,,,0,0,1,,1,
16,344.552556,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,12,FALSE,,,3,0,,0,0,0,0,
16,344.552556,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,12,FALSE,TRUE,FALSE,,,0.5,0,1,1,,
16,344.552556,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0.5,,,,,
16,344.552556,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,9,FALSE,TRUE,FALSE,,,0.5,0,0,,0,
17,273.632807,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,14,FALSE,TRUE,FALSE,,,0.636363636,0,0,,0,
17,273.632807,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0,,,,,
17,273.632807,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,TRUE,FALSE,FALSE,,,0.333333333,1,0,,0,
17,273.632807,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,14,FALSE,,,2,0,,0,0,,0,
18,17.41535211,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
18,17.41535211,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,FALSE,FALSE,,,0.5,0,1,,1,
18,17.41535211,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,FALSE,FALSE,,,0,0,1,1,,
18,17.41535211,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,3,TRUE,,,1,0,,0,0,,0,
19,269.9783731,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,FALSE,FALSE,TRUE,,,0.8,,,,,
19,269.9783731,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,13,FALSE,,,0,3,,,,,,
19,269.9783731,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,13,FALSE,FALSE,TRUE,,,0.777777778,,,,,
19,269.9783731,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,FALSE,FALSE,TRUE,,,0.6,,,,,
20,12.20846105,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,2,TRUE,,,1,0,,0,0,,0,
20,12.20846105,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
20,12.20846105,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,,0,1,,1,
20,12.20846105,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0,0,1,,1,
21,143.618217,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,6,FALSE,FALSE,FALSE,,,0,0,1,1,,
21,143.618217,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,6,TRUE,,,1,0,,0,0,,0,
21,143.618217,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,6,FALSE,TRUE,FALSE,,,0,,,,,
21,143.618217,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,6,FALSE,FALSE,FALSE,,,0.333333333,0,1,,1,
22,74.02297211,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0.5,,,,,
22,74.02297211,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,2,TRUE,,,1,0,,0,0,0,,
22,74.02297211,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0,0,1,1,,
22,74.02297211,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0,0,1,,1,
23,48.68266106,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,FALSE,FALSE,TRUE,,,0.5,,,,,
23,48.68266106,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,TRUE,,,0,,,,,
23,48.68266106,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,6,FALSE,FALSE,TRUE,,,0,,,,,
23,48.68266106,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,7,FALSE,,,0,3,,,,,,
24,133.9774702,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,,0,1,,1,
24,133.9774702,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,2,TRUE,,,1,0,,0,0,,0,
24,133.9774702,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
24,133.9774702,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,0,0,1,,1,
25,150.9312971,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
25,150.9312971,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0,0,1,,1,
25,150.9312971,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,4,FALSE,,,2,0,,0,0,,0,
25,150.9312971,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,TRUE,FALSE,FALSE,,,0.333333333,0.5,0,,0,
26,500.1436439,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,FALSE,,,0,0,1,1,,
26,500.1436439,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,,,,,,
26,500.1436439,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,4,TRUE,,,1,0,,0,0,,0,
26,500.1436439,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,FALSE,,,0.75,0,1,,1,
27,421.039902,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
27,421.039902,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,6,FALSE,FALSE,TRUE,,,0.5,0,0,,0,
27,421.039902,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,FALSE,FALSE,TRUE,,,0.333333333,0,0,,0,
27,421.039902,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,7,FALSE,,,1,2,,1,1,,1,
28,106.1995728,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,3,TRUE,,,1,0,,0,0,,0,
28,106.1995728,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,FALSE,FALSE,,,0,0,1,,1,
28,106.1995728,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
28,106.1995728,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,FALSE,FALSE,,,0,0,1,,1,
29,47.13007069,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,3,TRUE,,,1,0,,0,0,0,,
29,47.13007069,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,FALSE,FALSE,,,0,0,1,,1,
29,47.13007069,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,FALSE,FALSE,,,0,0,1,,1,
29,47.13007069,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
30,867.474021,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,17,FALSE,TRUE,FALSE,,,0.785714286,,,,,
30,867.474021,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,23,FALSE,TRUE,FALSE,,,0.842105263,0,0,,0,
30,867.474021,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,17,TRUE,FALSE,FALSE,,,0.692307692,0,0,,0,
30,867.474021,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,23,FALSE,,,2,0,,0,0,,0,
31,76.01241779,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,TRUE,FALSE,FALSE,,,0,0,0,,0,
31,76.01241779,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,,,,,,
31,76.01241779,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,4,FALSE,,,1,1,,0,0,,0,
31,76.01241779,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,TRUE,,,0.5,0,0,,0,
32,38.16883206,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,TRUE,FALSE,FALSE,,,0.6,0,1,1,,
32,38.16883206,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,FALSE,TRUE,FALSE,,,0,,,,,
32,38.16883206,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,17,FALSE,,,1,1,,0,0,,0,
32,38.16883206,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,17,FALSE,FALSE,TRUE,,,0.555555556,0,0,,0,
33,35.71437311,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,9,TRUE,FALSE,FALSE,,,0.666666667,0,1,,1,
33,35.71437311,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,13,FALSE,,,1,1,,0,0,,0,
33,35.71437311,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,9,FALSE,TRUE,FALSE,,,0.75,,,,,
33,35.71437311,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,13,FALSE,FALSE,TRUE,,,0.571428571,0,0,,0,
34,76.83018804,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,7,FALSE,,,1,2,,0,0,,0,
34,76.83018804,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0,,,,,
34,76.83018804,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,3,FALSE,FALSE,TRUE,,,0,,,,,
34,76.83018804,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,FALSE,FALSE,TRUE,,,0.666666667,0,1,,1,
35,23.21422601,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,11,FALSE,,,2,0,,0,0,,0,
35,23.21422601,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
35,23.21422601,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,TRUE,FALSE,FALSE,,,0,0,1,,1,
35,23.21422601,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,11,FALSE,TRUE,FALSE,,,0,0,0,,0,
36,17.30017805,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
36,17.30017805,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,TRUE,FALSE,FALSE,,,0,0,1,,1,
36,17.30017805,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,4,FALSE,,,1,1,,0,0,,0,
36,17.30017805,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,TRUE,,,0,0,0,,0,
37,23.70851684,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0.75,,,,,
37,23.70851684,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,FALSE,FALSE,,,0.8,0,1,1,,
37,23.70851684,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,FALSE,FALSE,,,0.75,0,1,1,,
37,23.70851684,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,5,TRUE,,,1,0,,0,0,,0,
38,35.098701,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,9,FALSE,FALSE,TRUE,,,0,0,1,,1,
38,35.098701,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,9,FALSE,FALSE,TRUE,,,0.857142857,0,0,,0,
38,35.098701,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0.333333333,,,,,
38,35.098701,4,TRUE,Bryce,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,9,FALSE,,,1,2,,0,0,,0,
39,26.74069619,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,6,FALSE,FALSE,TRUE,,,0,,,,,
39,26.74069619,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,10,FALSE,TRUE,FALSE,,,0.777777778,0,1,,1,
39,26.74069619,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,10,FALSE,,,2,1,,0,0,0,,
39,26.74069619,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,7,FALSE,TRUE,FALSE,,,0,,,,,
40,34.78139234,4,TRUE,Lena,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,6,FALSE,TRUE,FALSE,,,0.25,,,,,
40,34.78139234,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,6,TRUE,FALSE,FALSE,,,0.5,0,0,,0,
40,34.78139234,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,12,FALSE,TRUE,FALSE,,,0.5,0,0,,0,
40,34.78139234,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,12,FALSE,,,2,0,,0,0,,0,
41,23.6838038,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,FALSE,,,0,0,1,,1,
41,23.6838038,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,FALSE,FALSE,,,0.5,0,1,,1,
41,23.6838038,4,TRUE,Bob,gpt3-chat,gpt3-chat,gpt3-chat,TRUE,4,TRUE,,,1,0,,0,0,0,,
41,23.6838038,4,TRUE,Tim,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0.5,,,,,
42,13.66789579,4,TRUE,Regan,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,TRUE,FALSE,FALSE,,,,0,0,,0,
42,13.66789579,4,TRUE,Sally,gpt3-chat,gpt3-chat,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
